Field,Dataset,Product,Obj__Id,Time,Duration_s,Area_Count,Elevation_,Swth_Wdth_,Y_Offset_f,Yld_Mass_W,Yld_Vol_Dr,Moisture__,Pass_Num,Track_deg_,Distance_f,Crop_Flw_M,Crop_Flw_V,Yld_Mass_D,Yld_Vol_We,Speed_mph_,Prod_ac_h_,Date,geometry,CRS
FENDT,L13: (ISO_ADAPT),NO Product,3834.0,2024-10-07,1.193,On,3153.3432,35.0,-2.5,1653.5714,31.5811,6.2,20.0,180.0,7.0726,7.8766,545.3045,1653.5714,31.7994,4.0421,17.1482,2024-10-07,POINT (-114.25584599999999 51.8879236),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3835.0,2024-10-07,0.919,On,3153.3301,35.0,-2.5,1653.5714,31.5811,6.2,20.0,180.2456,5.2498,7.5898,525.4468,1653.5714,31.7994,3.8949,16.5238,2024-10-07,POINT (-114.2558461 51.887909199999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3836.0,2024-10-07,0.197,On,3153.3301,35.0,-2.5,1653.5714,31.5811,6.2,20.0,180.0,1.1666,7.868,544.7053,1653.5714,31.7994,4.0377,17.1294,2024-10-07,POINT (-114.2558461 51.887906),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3837.0,2024-10-07,0.309,On,3153.3301,35.0,-2.5,1821.391,34.7967,6.3,20.0,180.0,1.7864,8.4605,585.7275,1821.391,35.0267,3.9417,16.7223,2024-10-07,POINT (-114.2558461 51.8879011),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3838.0,2024-10-07,1.597,On,3153.3333,35.0,-2.5,1812.8593,34.6287,6.3,20.0,180.1376,9.3694,8.5457,591.6276,1812.8593,34.8627,4.0001,16.9702,2024-10-07,POINT (-114.2558462 51.8878754),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3839.0,2024-10-07,1.329,On,3153.3399,35.0,-2.5,1774.7298,33.8779,6.3,20.0,180.0,7.5101,8.0581,557.8653,1774.7298,34.1294,3.8529,16.3456,2024-10-07,POINT (-114.2558462 51.8878548),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3840.0,2024-10-07,0.995,On,3153.3563,35.0,-2.5,1753.2977,33.4723,6.3,20.0,179.7776,5.7967,8.2071,568.1825,1753.2977,33.7173,3.9721,16.8514,2024-10-07,POINT (-114.2558461 51.8878389),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3841.0,2024-10-07,1.209,On,3153.3169,35.0,-2.5,1744.3956,33.3037,6.3,20.0,179.8149,6.9633,8.0725,558.8679,1744.3956,33.5461,3.9269,16.6597,2024-10-07,POINT (-114.25584599999999 51.887819799999995),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3842.0,2024-10-07,0.916,On,3153.3169,35.0,-2.5,1712.2051,32.7,6.3,20.0,179.7544,5.2498,7.8847,545.8605,1712.2051,32.927,3.9077,16.5779,2024-10-07,POINT (-114.2558459 51.8878054),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3843.0,2024-10-07,1.211,On,3153.2874,35.0,-2.5,1695.4148,32.385,6.3,20.0,180.17,7.583,8.5301,590.5435,1695.4148,32.6041,4.2694,18.1125,2024-10-07,POINT (-114.25584599999999 51.887784599999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3844.0,2024-10-07,1.211,On,3153.2874,35.0,-2.5,1564.1747,29.8585,6.4,20.0,180.0,7.0361,7.3022,505.5374,1564.1747,30.0803,3.9615,16.8063,2024-10-07,POINT (-114.25584599999999 51.8877653),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3845.0,2024-10-07,1.195,On,3153.2808,35.0,-2.5,1564.1747,29.8585,6.4,20.0,180.1823,7.0726,7.4384,514.9631,1564.1747,30.0803,4.0354,17.1196,2024-10-07,POINT (-114.2558461 51.8877459),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3846.0,2024-10-07,0.822,On,3153.2415,35.0,-2.5,1514.7478,28.9398,6.5,20.0,180.0,4.7029,6.9633,482.0733,1514.7478,29.1298,3.9009,16.5492,2024-10-07,POINT (-114.2558461 51.887733),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3847.0,2024-10-07,1.093,On,3153.2087,35.0,-2.5,1514.7478,28.9398,6.5,20.0,180.0,6.4528,7.1854,497.4487,1514.7478,29.1298,4.0253,17.077,2024-10-07,POINT (-114.2558461 51.887715299999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3848.0,2024-10-07,0.909,On,3153.2152,35.0,-2.5,1551.0817,29.6393,6.5,20.0,180.0,5.2498,7.1976,498.2969,1551.0817,29.8285,3.9377,16.7054,2024-10-07,POINT (-114.2558461 51.8877009),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3849.0,2024-10-07,1.121,On,3153.2054,35.0,-2.5,1571.4094,30.0277,6.5,20.0,179.8013,6.4893,7.3091,506.0125,1571.4094,30.2194,3.947,16.7446,2024-10-07,POINT (-114.25584599999999 51.8876831),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3850.0,2024-10-07,1.211,On,3153.1857,35.0,-2.5,1725.3029,32.9592,6.5,20.0,180.0,7.6559,8.7639,606.7299,1725.3029,33.1789,4.3104,18.2866,2024-10-07,POINT (-114.25584599999999 51.8876621),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3851.0,2024-10-07,0.296,On,3153.1594,35.0,-2.5,1674.7161,31.9257,6.6,20.0,180.7367,1.7501,7.9558,550.7842,1674.7161,32.2061,4.0312,17.1019,2024-10-07,POINT (-114.2558461 51.8876573),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3852.0,2024-10-07,1.523,On,3153.1463,35.0,-2.5,1674.7161,31.9257,6.6,20.0,180.0,8.8225,7.7949,539.6492,1674.7161,32.2061,3.9497,16.7561,2024-10-07,POINT (-114.2558461 51.887633099999995),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3853.0,2024-10-07,0.998,On,3153.1266,35.0,-2.5,1632.2733,31.1137,6.6505,20.0,180.4448,5.7968,7.6178,527.3845,1632.2733,31.3899,3.9603,16.8011,2024-10-07,POINT (-114.2558463 51.8876172),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3854.0,2024-10-07,1.425,On,3153.1135,35.0,-2.5,1590.6725,30.3179,6.7,20.0,180.34,7.5831,6.8013,470.86,1590.6725,30.5899,3.6283,15.3927,2024-10-07,POINT (-114.25584649999999 51.8875964),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3855.0,2024-10-07,0.6,On,3153.1102,35.0,-2.5,1595.6751,30.4155,6.7028,20.0,180.6429,4.0105,8.5698,593.2915,1595.6751,30.6861,4.5574,19.3342,2024-10-07,POINT (-114.25584669999999 51.8875854),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3856.0,2024-10-07,1.506,On,3153.1004,35.0,-2.5,1767.2355,33.7631,6.8,20.0,180.148,8.7132,8.2153,568.7529,1767.2355,33.9853,3.9448,16.7353,2024-10-07,POINT (-114.2558468 51.8875615),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3857.0,2024-10-07,1.016,On,3153.0971,35.0,-2.5,1690.0561,32.2555,6.7309,20.0,179.5524,5.7603,7.699,533.0066,1690.0561,32.5011,3.8656,16.3997,2024-10-07,POINT (-114.2558466 51.8875457),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3858.0,2024-10-07,1.403,On,3153.0873,35.0,-2.5,1655.5342,31.5811,6.7,20.0,179.1927,7.9848,7.5705,524.1102,1655.5342,31.8372,3.8804,16.4622,2024-10-07,POINT (-114.2558461 51.8875238),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3859.0,2024-10-07,1.018,On,3153.0413,35.0,-2.5,1552.6792,29.6314,6.7,20.0,179.3648,6.0886,7.4616,516.5733,1552.6792,29.8592,4.0779,17.3003,2024-10-07,POINT (-114.25584579999999 51.8875071),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3860.0,2024-10-07,0.892,On,3152.9692,35.0,-2.5,1564.5232,29.8652,6.7,20.0,179.7381,4.9217,6.936,480.1869,1564.5232,30.087,3.762,15.96,2024-10-07,POINT (-114.2558457 51.8874936),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3861.0,2024-10-07,1.212,On,3152.9101,35.0,-2.5,1695.6824,32.385,6.7,20.0,179.5864,6.2343,7.0082,485.1814,1695.6824,32.6093,3.5071,14.8786,2024-10-07,POINT (-114.25584549999999 51.8874765),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3862.0,2024-10-07,1.111,On,3152.8576,35.0,-2.5,1688.5295,32.2336,6.7,20.0,180.0,5.5414,6.767,468.4822,1688.5295,32.4717,3.4008,14.4274,2024-10-07,POINT (-114.25584549999999 51.8874613),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3863.0,2024-10-07,0.901,On,3152.8051,35.0,-2.5,1668.5601,31.8108,6.7,20.0,180.2997,4.3019,6.4012,443.1593,1668.5601,32.0877,3.2554,13.8109,2024-10-07,POINT (-114.2558456 51.887449499999995),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3864.0,2024-10-07,1.131,On,3152.7657,35.0,-2.5,1657.7225,31.6143,6.7,20.0,180.2473,5.2134,6.1397,425.0541,1657.7225,31.8793,3.1428,13.3332,2024-10-07,POINT (-114.2558457 51.8874352),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3865.0,2024-10-07,1.307,On,3152.6936,35.0,-2.5,1611.5496,30.7773,6.7,20.0,180.4313,5.9791,5.9235,410.0899,1611.5496,30.9913,3.1191,13.2324,2024-10-07,POINT (-114.2558459 51.8874188),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3866.0,2024-10-07,0.996,On,3152.6476,35.0,-2.5,1634.0356,31.1471,6.6195,20.0,180.2899,4.4478,5.863,405.9032,1634.0356,31.4238,3.0448,12.9171,2024-10-07,POINT (-114.25584599999999 51.8874066),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3867.0,2024-10-07,1.202,On,3152.6083,35.0,-2.5,1639.4749,31.2366,6.6,20.0,180.2224,5.7967,6.3527,439.8003,1639.4749,31.5284,3.2881,13.9494,2024-10-07,POINT (-114.2558461 51.8873907),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3868.0,2024-10-07,1.236,On,3152.5722,35.0,-2.5,1718.9684,32.8444,6.7,20.0,180.2358,5.4686,6.1108,423.0573,1718.9684,33.0571,3.0166,12.7978,2024-10-07,POINT (-114.2558462 51.8873757),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3869.0,2024-10-07,1.094,On,3152.5558,35.0,-2.5,1744.239,33.3044,6.7286,20.0,179.7527,5.2134,6.6786,462.3636,1744.239,33.5431,3.2491,13.7842,2024-10-07,POINT (-114.2558461 51.887361399999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3870.0,2024-10-07,1.209,On,3152.5295,35.0,-2.5,1807.2945,34.4522,6.8,20.0,180.0,5.7602,6.9186,478.9769,1807.2945,34.7557,3.2485,13.7813,2024-10-07,POINT (-114.2558461 51.887345599999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3871.0,2024-10-07,0.895,On,3152.4803,35.0,-2.5,1809.5529,34.5014,6.8215,20.0,180.2852,4.5207,7.344,508.4289,1809.5529,34.7991,3.4439,14.6104,2024-10-07,POINT (-114.2558462 51.8873332),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3872.0,2024-10-07,1.418,On,3152.4114,35.0,-2.5,1817.8222,34.6818,6.9,20.0,180.0,7.4372,7.6606,530.3471,1817.8222,34.9581,3.576,15.1709,2024-10-07,POINT (-114.2558462 51.8873128),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3873.0,2024-10-07,1.013,On,3152.3885,35.0,-2.5,1857.6736,35.4799,6.7736,20.0,180.0,5.5779,8.2188,568.9921,1857.6736,35.7245,3.7543,15.9272,2024-10-07,POINT (-114.2558462 51.887297499999995),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3874.0,2024-10-07,1.017,On,3152.3852,35.0,-2.5,1880.8995,35.9451,6.7,20.0,180.0,5.7602,8.5597,592.5931,1880.8995,36.1711,3.8617,16.383,2024-10-07,POINT (-114.2558462 51.887281699999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3875.0,2024-10-07,1.192,On,3152.418,35.0,-2.5,1874.4893,35.8098,6.6411,20.0,180.0,6.9632,8.7982,609.1089,1874.4893,36.0479,3.9829,16.8972,2024-10-07,POINT (-114.2558462 51.8872626),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3876.0,2024-10-07,1.117,On,3152.4344,35.0,-2.5,1870.0149,35.7154,6.6,20.0,180.0,7.0361,9.4647,655.2455,1870.0149,35.9618,4.2949,18.2206,2024-10-07,POINT (-114.2558462 51.887243299999994),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3877.0,2024-10-07,1.022,On,3152.4475,35.0,-2.5,1921.6723,36.6341,6.6,20.0,180.0,5.7966,8.7575,606.29,1921.6723,36.9552,3.8672,16.4061,2024-10-07,POINT (-114.2558462 51.8872274),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3878.0,2024-10-07,1.199,On,3152.4672,35.0,-2.5,1916.5621,36.5505,6.6243,20.0,180.0,7.0726,9.0837,628.8692,1916.5621,36.857,4.0219,17.0624,2024-10-07,POINT (-114.2558462 51.887208),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3879.0,2024-10-07,1.41,On,3152.4475,35.0,-2.5,1900.6168,36.2896,6.7,20.0,180.1565,8.2392,8.9236,617.7893,1900.6168,36.5503,3.9842,16.9024,2024-10-07,POINT (-114.2558463 51.8871854),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3880.0,2024-10-07,1.309,On,3152.4409,35.0,-2.5,1924.2421,36.7623,6.6314,20.0,179.83,7.583,8.9566,620.0692,1924.2421,37.0047,3.9498,16.7565,2024-10-07,POINT (-114.2558462 51.8871646),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3881.0,2024-10-07,1.016,On,3152.4639,35.0,-2.5,1935.055,36.9786,6.6,20.0,180.0,5.8331,8.9264,617.9801,1935.055,37.2126,3.9145,16.6067,2024-10-07,POINT (-114.2558462 51.887148599999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3882.0,2024-10-07,0.495,On,3152.4639,35.0,-2.5,1935.055,36.9786,6.6,20.0,180.0,1.7135,5.382,372.5983,1935.055,37.2126,2.3601,10.0127,2024-10-07,POINT (-114.2558462 51.8871439),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3883.0,2024-10-07,0.514,On,3152.5033,35.0,-2.5,1797.3912,34.3373,6.6,20.0,180.0,4.1561,11.6772,808.424,1797.3912,34.5652,5.513,23.3884,2024-10-07,POINT (-114.2558462 51.8871325),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3884.0,2024-10-07,1.198,On,3152.5853,35.0,-2.5,1797.3912,34.3373,6.6,20.0,179.8149,6.9633,8.3942,581.134,1797.3912,34.5652,3.963,16.8127,2024-10-07,POINT (-114.2558461 51.8871134),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3885.0,2024-10-07,0.975,On,3152.6115,35.0,-2.5,1810.0317,34.5394,6.688,20.0,180.0,4.1196,6.1449,425.417,1810.0317,34.8083,2.8808,12.2217,2024-10-07,POINT (-114.2558461 51.8871021),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3886.0,2024-10-07,0.636,On,3152.6444,35.0,-2.5,1811.7554,34.567,6.7,20.0,180.221,5.8331,13.3512,924.3161,1811.7554,34.8414,6.2533,26.5292,2024-10-07,POINT (-114.2558462 51.8870861),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3887.0,2024-10-07,1.119,On,3152.7133,35.0,-2.5,1657.4724,31.5921,6.7632,20.0,180.0,6.4893,7.7231,534.6765,1657.4724,31.8745,3.954,16.7744,2024-10-07,POINT (-114.2558462 51.887068299999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3888.0,2024-10-07,0.898,On,3152.7592,35.0,-2.5,1567.565,29.8585,6.8,20.0,180.2422,5.3227,7.4655,516.8456,1567.565,30.1455,4.0413,17.145,2024-10-07,POINT (-114.2558463 51.887053699999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3889.0,2024-10-07,1.009,On,3152.7559,35.0,-2.5,1593.6478,30.4067,6.8,20.0,180.0,5.8331,7.4025,512.479,1593.6478,30.6471,3.9416,16.722,2024-10-07,POINT (-114.2558463 51.8870377),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3890.0,2024-10-07,1.109,On,3152.8248,35.0,-2.5,1611.2819,30.7773,6.8,20.0,180.0,6.5257,7.6181,527.4094,1611.2819,30.9862,4.0121,17.0208,2024-10-07,POINT (-114.2558463 51.8870198),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3891.0,2024-10-07,1.117,On,3152.874,35.0,-2.5,1511.5359,28.825,6.8,20.0,180.0,6.4164,6.9764,482.9841,1511.5359,29.068,3.9166,16.6157,2024-10-07,POINT (-114.2558463 51.8870022),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3892.0,2024-10-07,1.013,On,3152.8904,35.0,-2.5,1511.5359,28.825,6.8,20.0,179.779,5.8331,6.9934,484.158,1511.5359,29.068,3.9261,16.656,2024-10-07,POINT (-114.2558462 51.886986199999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3893.0,2024-10-07,1.209,On,3152.9199,35.0,-2.5,1564.6566,29.8351,6.8677,20.0,180.1932,6.6716,6.9375,480.2874,1564.6566,30.0895,3.7625,15.9619,2024-10-07,POINT (-114.2558463 51.886967899999995),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3894.0,2024-10-07,1.002,On,3152.9495,35.0,-2.5,1590.048,30.3179,6.9,20.0,180.0,5.9424,7.5768,524.5477,1590.048,30.5778,4.0436,17.1545,2024-10-07,POINT (-114.2558463 51.886951599999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3895.0,2024-10-07,1.113,On,3152.9724,37.5,-1.25,1347.3743,25.7243,7.1,20.0,180.0,5.2133,5.4331,376.138,1347.3743,25.911,3.1936,14.5165,2024-10-07,POINT (-114.2558463 51.8869373),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3896.0,2024-10-07,0.997,On,3152.9692,37.5,-1.25,1347.3743,25.7243,7.1,20.0,180.0,4.9581,5.7683,399.3467,1347.3743,25.911,3.3907,15.4122,2024-10-07,POINT (-114.2558463 51.8869237),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3897.0,2024-10-07,1.211,On,3152.9528,37.5,-1.25,1658.9245,31.696,7.1,20.0,180.0,6.1612,7.2659,503.0223,1658.9245,31.9024,3.4689,15.7675,2024-10-07,POINT (-114.2558463 51.8869068),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3898.0,2024-10-07,1.111,On,3152.9298,37.5,-1.25,1533.6153,29.3048,7.1631,20.0,180.0,4.9946,5.9353,410.9046,1533.6153,29.4926,3.0652,13.9325,2024-10-07,POINT (-114.2558463 51.886893099999995),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3899.0,2024-10-07,1.113,On,3152.897,37.5,-1.25,1460.3246,27.9062,7.2,20.0,179.7361,4.8852,5.518,382.0162,1460.3246,28.0832,2.9927,13.603,2024-10-07,POINT (-114.2558462 51.886879699999994),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3900.0,2024-10-07,1.504,On,3152.8576,37.5,-1.25,1632.3375,31.1218,7.2,20.0,180.0,6.5257,6.0973,422.1174,1632.3375,31.3911,2.9584,13.447,2024-10-07,POINT (-114.2558462 51.8868618),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3901.0,2024-10-07,1.314,On,3152.7395,37.5,-1.25,1664.8532,31.7458,7.2,20.0,179.7642,5.4686,5.9648,412.9463,1664.8532,32.0164,2.8376,12.898,2024-10-07,POINT (-114.2558461 51.8868468),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3902.0,2024-10-07,0.705,On,3152.7395,37.5,-1.25,1716.1134,32.7295,7.2,20.0,180.0,2.9165,6.1118,423.1214,1716.1134,33.0022,2.8206,12.821,2024-10-07,POINT (-114.2558461 51.8868388),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3903.0,2024-10-07,1.118,On,3152.628,37.5,-1.25,1758.6648,33.5431,7.2177,20.0,180.0,5.0675,6.8624,475.0881,1758.6648,33.8205,3.0904,14.0474,2024-10-07,POINT (-114.2558461 51.8868249),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3904.0,2024-10-07,0.999,On,3152.5722,37.5,-1.25,1956.3782,37.3232,7.3,20.0,180.0,4.1196,6.9452,480.8215,1956.3782,37.6227,2.8116,12.7801,2024-10-07,POINT (-114.2558461 51.886813599999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3905.0,2024-10-07,1.112,On,3152.5394,37.5,-1.25,1956.3782,37.3232,7.3,20.0,180.0,4.2654,6.4603,447.2517,1956.3782,37.6227,2.6153,11.8878,2024-10-07,POINT (-114.2558461 51.886801899999995),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3906.0,2024-10-07,0.913,On,3152.5197,37.5,-1.25,2013.3887,38.4716,7.2,20.0,180.0,3.4998,6.6443,459.9876,2013.3887,38.719,2.6136,11.8801,2024-10-07,POINT (-114.2558461 51.886792299999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3907.0,2024-10-07,1.501,On,3152.5033,37.5,-1.25,2029.5084,38.7488,7.2,20.0,180.221,5.8331,6.7897,470.058,2029.5084,39.029,2.6496,12.0438,2024-10-07,POINT (-114.2558462 51.8867763),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3908.0,2024-10-07,0.82,On,3152.477,37.5,-1.25,2053.4477,39.1606,7.2,20.0,180.0,3.2446,6.9949,484.2592,2053.4477,39.4894,2.6979,12.263,2024-10-07,POINT (-114.2558462 51.8867674),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3909.0,2024-10-07,1.511,On,3152.4508,37.5,-1.25,2099.752,40.0793,7.2,20.0,180.0,6.2341,7.4579,516.3186,2099.752,40.3798,2.8131,12.7865,2024-10-07,POINT (-114.2558462 51.886750299999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3910.0,2024-10-07,1.214,On,3152.3491,37.5,-1.25,2105.93,40.1999,7.207,20.0,180.0,5.2498,7.8398,542.7575,2105.93,40.4987,2.9484,13.4019,2024-10-07,POINT (-114.2558462 51.8867359),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3911.0,2024-10-07,0.801,On,3152.3491,37.5,-1.25,2187.9888,41.8019,7.3,20.0,180.0,3.4998,8.2301,569.7731,2187.9888,42.0767,2.9791,13.5413,2024-10-07,POINT (-114.2558462 51.8867263),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3912.0,2024-10-07,1.217,On,3152.2572,37.5,-1.25,2207.4082,42.1725,7.2804,20.0,179.7733,5.6873,8.8805,614.8061,2207.4082,42.4502,3.1863,14.483,2024-10-07,POINT (-114.2558461 51.886710699999995),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3913.0,2024-10-07,0.896,On,3152.2113,37.5,-1.25,2386.5887,45.5917,7.1,20.0,180.3244,3.9738,9.1122,630.8428,2386.5887,45.8959,3.0239,13.7451,2024-10-07,POINT (-114.2558462 51.886699799999995),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3914.0,2024-10-07,1.106,On,3152.1457,37.5,-1.25,2387.8186,45.6117,7.0825,20.0,180.0,5.0675,9.4185,652.0473,2387.8186,45.9196,3.124,14.1998,2024-10-07,POINT (-114.2558462 51.886685899999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3915.0,2024-10-07,0.41,On,3152.1457,37.5,-1.25,2393.6369,45.7065,7.0,20.0,180.68,1.8959,9.5286,659.6696,2393.6369,46.0315,3.1528,14.3308,2024-10-07,POINT (-114.2558463 51.8866807),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3916.0,2024-10-07,0.798,On,3152.103,37.5,-1.25,2393.6369,45.7065,7.0,20.0,180.0,3.8644,9.9788,690.843,2393.6369,46.0315,3.3018,15.0081,2024-10-07,POINT (-114.2558463 51.886670099999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3917.0,2024-10-07,1.211,On,3152.0735,37.5,-1.25,2385.6661,45.5578,7.0,20.0,180.0,6.0883,10.3253,714.8256,2385.6661,45.8782,3.4278,15.5809,2024-10-07,POINT (-114.2558463 51.8866534),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3918.0,2024-10-07,1.308,On,3152.0636,40.0,0.0,2369.0127,45.2472,7.0,20.0,179.8013,6.4893,10.7927,747.1866,2369.0127,45.5579,3.3827,16.4008,2024-10-07,POINT (-114.2558462 51.8866356),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3919.0,2024-10-07,0.808,On,3152.0571,40.0,0.0,2233.0441,42.6058,7.1,20.0,180.0,3.7915,9.622,666.1409,2233.0441,42.9432,3.1994,15.5122,2024-10-07,POINT (-114.2558462 51.8866252),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3920.0,2024-10-07,1.617,On,3152.0177,40.0,0.0,2257.0996,43.0636,7.0638,20.0,180.0,8.0569,10.3272,714.9568,2257.0996,43.4058,3.3973,16.4715,2024-10-07,POINT (-114.2558462 51.886603099999995),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3921.0,2024-10-07,0.82,On,3152.0013,40.0,0.0,2365.8008,45.1323,6.9,20.0,180.0,3.828,10.1415,702.1024,2365.8008,45.4962,3.1829,15.4321,2024-10-07,POINT (-114.2558462 51.8865926),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3922.0,2024-10-07,0.999,On,3151.9849,40.0,0.0,2365.8008,45.1323,6.9,20.0,180.0,4.7758,10.3856,719.0032,2365.8008,45.4962,3.2595,15.8036,2024-10-07,POINT (-114.2558462 51.886579499999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3923.0,2024-10-07,1.206,On,3151.9685,40.0,0.0,2181.3867,41.6871,6.6,20.0,180.0,5.6143,9.3251,645.5842,2181.3867,41.9497,3.1741,15.3895,2024-10-07,POINT (-114.2558462 51.8865641),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3924.0,2024-10-07,0.609,On,3151.9685,40.0,0.0,2102.966,40.1868,6.6,20.0,180.0,2.3697,7.5141,520.2057,2102.966,40.4417,2.653,12.8631,2024-10-07,POINT (-114.2558462 51.886557599999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3925.0,2024-10-07,1.499,On,3151.8996,40.0,0.0,1713.1692,32.7295,6.6,20.0,180.0,7.3278,7.6903,532.4042,1713.1692,32.9456,3.333,16.1601,2024-10-07,POINT (-114.2558462 51.886537499999996),EPSG:4326
FENDT,L13: (ISO_ADAPT),NO Product,3926.0,2024-10-07,0.919,On,3151.8799,40.0,0.0,1743.3287,33.3051,6.6,20.0,180.0,4.0102,6.9856,483.6189,1743.3287,33.5256,2.9752,14.4254,2024-10-07,POINT (-114.2558462 51.886526499999995),EPSG:4326
